季,比賽日期,效力球隊,對手,攻擊,攻擊%,攔網,攔網%,發球,發球%,接發球,接發球%,防守,防守%,舉球,舉球%,得分,player_id,球員姓名,球員背號,球隊,賽事類型,攻擊_成功,攻擊_總數,攔網_成功,攔網_總數,發球_成功,發球_總數,接發球_成功,接發球_總數,防守_成功,防守_總數,舉球_成功,舉球_總數,攻擊_z,攔網_z,發球_z,接發球_z,防守_z,舉球_z,得分_z,max_z,is_anomaly,anomaly_type
企18,2023-02-19 13:00:00,愛山林,臺北鯨華,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,4 - 4,100.0,5 - 13,38.46,0 - 0,0.0,0,97,江昀庭,16,義力營造,例行賽,0,0,0,0,0,0,4,4,5,13,0,0,-0.14195618785813005,-0.1084652289093281,-0.11796555706578132,2.5055667132977377,0.17661937538291897,0.0,-0.18271925871121125,2.5055667132977377,True,exceptional
企19,2024-02-17 18:00:00,凱撒飯店,極速超跑,1 - 10,10.0,0 - 4,0.0,0 - 9,0.0,0 - 1,0.0,6 - 10,60.0,0 - 0,0.0,1,44,包茵綺,16,高雄台電,例行賽,1,10,0,4,0,9,0,1,6,10,0,0,-0.6866209300646794,-0.628133650952243,-0.47677278095443826,-0.4509378399912763,2.641794712852234,-0.13483997249264845,-0.7227497525409743,2.641794712852234,True,exceptional
企19,2024-02-18 15:00:00,凱撒飯店,臺北鯨華,2 - 8,25.0,0 - 9,0.0,0 - 6,0.0,1 - 1,100.0,2 - 3,66.67,0 - 0,0.0,2,44,包茵綺,16,高雄台電,例行賽,2,8,0,9,0,6,1,1,2,3,0,0,0.037496096196199806,-0.628133650952243,-0.47677278095443826,2.4957730086216237,2.99869802446143,-0.13483997249264845,-0.45774150994261703,2.99869802446143,True,exceptional
企19,2024-02-24 12:00:00,凱撒飯店,高雄台電,0 - 4,0.0,0 - 4,0.0,1 - 6,16.67,0 - 0,0.0,1 - 2,50.0,0 - 0,0.0,1,44,包茵綺,16,高雄台電,例行賽,0,4,0,4,1,6,0,0,1,2,0,0,-1.1693656142385989,-0.628133650952243,1.9913494268151783,-0.4509378399912763,2.106707289150292,-0.13483997249264845,-0.7227497525409743,2.106707289150292,True,exceptional
企19,2024-02-24 12:00:00,凱撒飯店,高雄台電,2 - 12,16.67,1 - 4,25.0,0 - 4,0.0,1 - 4,25.0,4 - 4,100.0,0 - 0,0.0,3,97,江昀庭,16,義力營造,例行賽,2,12,1,4,0,4,1,4,4,4,0,0,1.3584527363965124,9.11107922838356,-0.11796555706578132,-0.5916782426999581,2.906594822136984,0.0,4.476621838424676,9.11107922838356,True,exceptional
企19,2024-03-09 16:00:00,凱撒飯店,臺北鯨華,4 - 23,17.39,0 - 4,0.0,1 - 11,9.09,8 - 24,33.33,4 - 8,50.0,0 - 0,0.0,5,97,江昀庭,16,義力營造,例行賽,4,23,0,4,1,11,8,24,4,8,0,0,1.4232574409833956,-0.1084652289093281,0.7175472091536331,-0.24767756958714737,0.6885452228892873,0.0,7.582849236515268,7.582849236515268,True,exceptional
企19,2024-03-17 13:00:00,凱撒飯店,臺北鯨華,3 - 7,42.86,1 - 5,20.0,1 - 5,20.0,0 - 2,0.0,0 - 3,0.0,0 - 0,0.0,5,44,包茵綺,16,高雄台電,例行賽,3,7,1,5,1,5,0,2,0,3,0,0,0.89967810213082,0.069778528647631,2.4843816374854133,-0.4509378399912763,-0.5687298293594211,-0.13483997249264845,0.33728321785245474,2.4843816374854133,True,exceptional
企20,2024-10-19 13:00:00,高雄台電女排,臺北鯨華,0 - 4,0.0,0 - 0,0.0,0 - 4,0.0,1 - 1,100.0,0 - 0,0.0,1 - 1,100.0,0,44,包茵綺,16,高雄台電,例行賽,0,4,0,0,0,4,1,1,0,0,1,1,-1.1693656142385989,-0.628133650952243,-0.47677278095443826,2.4957730086216237,-0.5687298293594211,7.281358514603016,-0.9877579951393315,7.281358514603016,True,exceptional
企20,2024-12-21 18:00:00,高雄台電女排,新北中纖,3 - 14,21.43,1 - 16,6.25,1 - 9,11.11,1 - 1,100.0,0 - 7,0.0,0 - 0,0.0,5,44,包茵綺,16,高雄台電,例行賽,3,14,1,16,1,9,1,1,0,7,0,0,-0.13484375605388946,-0.41003609482728237,1.1681484984888992,2.4957730086216237,-0.5687298293594211,-0.13483997249264845,0.33728321785245474,2.4957730086216237,True,exceptional
企20,2025-01-05 13:00:00,高雄台電女排,臺北鯨華,2 - 6,33.33,0 - 7,0.0,0 - 4,0.0,3 - 4,75.0,1 - 2,50.0,0 - 0,0.0,2,44,包茵綺,16,高雄台電,例行賽,2,6,0,7,0,4,3,4,1,2,0,0,0.4396224181130747,-0.628133650952243,-0.47677278095443826,1.7590952964683986,2.106707289150292,-0.13483997249264845,-0.45774150994261703,2.106707289150292,True,exceptional
企20,2025-01-12 17:00:00,高雄台電女排,義力營造,7 - 18,38.89,6 - 15,40.0,0 - 8,0.0,1 - 1,100.0,0 - 5,0.0,0 - 0,0.0,13,44,包茵綺,16,高雄台電,例行賽,7,18,6,15,0,8,1,1,0,5,0,0,0.708028462513774,0.7676907082475051,-0.47677278095443826,2.4957730086216237,-0.5687298293594211,-0.13483997249264845,2.457349158639313,2.4957730086216237,True,exceptional
企20,2025-01-18 18:00:00,高雄台電女排,義力營造,9 - 26,34.62,4 - 17,23.53,0 - 13,0.0,0 - 0,0.0,2 - 9,22.22,0 - 0,0.0,13,44,包茵綺,16,高雄台電,例行賽,9,26,4,17,0,13,0,0,2,9,0,0,0.5018964823715102,0.19296002834700882,-0.47677278095443826,-0.4509378399912763,0.6202344261062952,-0.13483997249264845,2.457349158639313,2.457349158639313,True,exceptional
企20,2025-01-26 17:00:00,高雄台電女排,新北中纖,8 - 29,27.59,3 - 18,16.67,2 - 21,9.52,0 - 1,0.0,4 - 10,40.0,0 - 0,0.0,13,44,包茵綺,16,高雄台電,例行賽,8,29,3,18,2,21,0,1,4,10,0,0,0.16252696939724495,-0.04642384925574796,0.9327367222229311,-0.4509378399912763,1.571619865448349,-0.13483997249264845,2.457349158639313,2.457349158639313,True,exceptional
企20,2025-02-16 13:00:00,高雄台電女排,臺北鯨華,8 - 17,47.06,1 - 10,10.0,2 - 11,18.18,0 - 2,0.0,1 - 5,20.0,0 - 0,0.0,11,44,包茵綺,16,高雄台電,例行賽,8,17,1,10,2,11,0,2,1,5,0,0,1.1024308694838663,-0.279177561152306,2.2149165854073867,-0.4509378399912763,0.5014450180444641,-0.13483997249264845,1.9273326734425984,2.2149165854073867,True,exceptional
企21,2025-11-01 13:00:00,義力營造,新北中纖,1 - 1,100.0,0 - 0,0.0,0 - 0,0.0,12 - 16,75.0,2 - 2,100.0,0 - 1,0.0,1,97,江昀庭,16,義力營造,例行賽,1,1,0,0,0,0,12,16,2,2,0,1,8.858697226986754,-0.1084652289093281,-0.11796555706578132,1.4731517279651725,2.906594822136984,0.0,1.3703944403340844,8.858697226986754,True,exceptional
企21,2025-11-01 15:00:00,高雄台電,臺北鯨華,0 - 1,0.0,1 - 1,100.0,1 - 4,25.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,2,44,包茵綺,16,高雄台電,例行賽,0,1,1,1,1,4,0,0,0,0,0,0,-1.1693656142385989,2.861427247047127,3.2246702420953763,-0.4509378399912763,-0.5687298293594211,-0.13483997249264845,-0.45774150994261703,3.2246702420953763,True,exceptional
企21,2025-11-09 17:00:00,高雄台電,義力營造,1 - 2,50.0,1 - 1,100.0,0 - 4,0.0,0 - 0,0.0,0 - 2,0.0,0 - 0,0.0,2,44,包茵綺,16,高雄台電,例行賽,1,2,1,1,0,4,0,0,0,2,0,0,1.2443578066309986,2.861427247047127,-0.47677278095443826,-0.4509378399912763,-0.5687298293594211,-0.13483997249264845,-0.45774150994261703,2.861427247047127,True,exceptional
企21,2025-11-23 13:00:00,高雄台電,臺北鯨華,3 - 13,23.08,3 - 4,75.0,1 - 10,10.0,0 - 0,0.0,6 - 12,50.0,0 - 0,0.0,7,44,包茵綺,16,高雄台電,例行賽,3,13,3,4,1,10,0,0,6,12,0,0,-0.05519088316519282,1.9890370225472846,1.0038044282654877,-0.4509378399912763,2.106707289150292,-0.13483997249264845,0.8672997030491693,2.106707289150292,True,exceptional
企21,2025-12-07 15:00:00,高雄台電,新北中纖,5 - 6,83.33,2 - 2,100.0,1 - 7,14.29,2 - 2,100.0,0 - 0,0.0,0 - 0,0.0,8,44,包茵綺,16,高雄台電,例行賽,5,6,2,2,1,7,2,2,0,0,0,0,2.853345838982672,2.861427247047127,1.6389720510208357,2.4957730086216237,-0.5687298293594211,-0.13483997249264845,1.1323079456475267,2.861427247047127,True,exceptional
企21,2026-01-18 13:00:00,新北中纖,義力營造,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,7 - 19,36.84,9 - 10,90.0,0 - 0,0.0,0,216,范張予馨,16,新北中纖,例行賽,0,0,0,0,0,0,7,19,9,10,0,0,0.0,0.0,0.0,0.015881569198862844,2.1175054018436232,0.0,0.0,2.1175054018436232,True,exceptional
企21,2026-01-24 16:00:00,高雄台電,臺北鯨華,0 - 4,0.0,0 - 0,0.0,1 - 4,25.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,1,44,包茵綺,16,高雄台電,例行賽,0,4,0,0,1,4,0,0,0,1,0,0,-1.1693656142385989,-0.628133650952243,3.2246702420953763,-0.4509378399912763,-0.5687298293594211,-0.13483997249264845,-0.7227497525409743,3.2246702420953763,True,exceptional
企21,2026-02-07 18:00:00,高雄台電,新北中纖,0 - 1,0.0,1 - 1,100.0,0 - 5,0.0,1 - 1,100.0,0 - 0,0.0,0 - 0,0.0,1,44,包茵綺,16,高雄台電,例行賽,0,1,1,1,0,5,1,1,0,0,0,0,-1.1693656142385989,2.861427247047127,-0.47677278095443826,2.4957730086216237,-0.5687298293594211,-0.13483997249264845,-0.7227497525409743,2.861427247047127,True,exceptional
企21,2026-02-28 16:00:00,新北中纖,義力營造,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,2 - 7,28.57,1 - 1,100.0,0 - 0,0.0,0,216,范張予馨,16,新北中纖,例行賽,0,0,0,0,0,0,2,7,1,1,0,0,0.0,0.0,0.0,-0.39514157447696946,2.562810225677524,0.0,0.0,2.562810225677524,True,exceptional
企19,2023-11-04 18:00:00,凱撒飯店,高雄台電,9 - 27,33.33,0 - 0,0.0,1 - 7,14.29,3 - 14,21.43,2 - 12,16.67,0 - 0,0.0,10,34,陳思妤,17,高雄台電,例行賽,9,27,0,0,1,7,3,14,2,12,0,0,0.646757213968162,-0.3057042568162188,2.5772936878435773,0.07008260022971967,0.19534775116936764,0.0,1.3567395314764101,2.5772936878435773,True,exceptional
企19,2023-11-11 14:00:00,極速超跑,臺北鯨華,12 - 37,32.43,1 - 10,10.0,3 - 15,20.0,10 - 17,58.82,11 - 14,78.57,0 - 0,0.0,16,48,劉雙菱,17,臺北鯨華,例行賽,12,37,1,10,3,15,10,17,11,14,0,0,0.21498567842795588,-0.2368358063588279,3.016875083884972,1.1594321332332547,1.68945080631802,0.0,1.2262956281089012,3.016875083884972,True,exceptional
企19,2023-11-19 13:00:00,凱撒飯店,新北中纖,11 - 32,34.38,1 - 4,25.0,1 - 16,6.25,3 - 9,33.33,4 - 15,26.67,0 - 1,0.0,13,34,陳思妤,17,高雄台電,例行賽,11,32,1,4,1,16,3,9,4,15,0,1,0.6974629795432661,3.3787478742332504,0.959534472568122,0.5144409002315866,0.6403634200780698,0.0,1.9962003081573114,3.3787478742332504,True,exceptional
企19,2023-11-25 14:00:00,凱撒飯店,極速超跑,15 - 36,41.67,2 - 11,18.18,0 - 13,0.0,8 - 13,61.54,7 - 14,50.0,0 - 0,0.0,17,34,陳思妤,17,高雄台電,例行賽,15,36,2,11,0,13,8,13,7,14,0,0,1.049505866250416,2.373629332882955,-0.2980519820925244,1.5678314584713067,1.6785849756420719,0.0,2.8488146770651803,2.8488146770651803,True,exceptional
企19,2023-11-26 13:00:00,極速超跑,臺北鯨華,7 - 25,28.0,0 - 1,0.0,3 - 11,27.27,6 - 11,54.55,8 - 17,47.06,0 - 0,0.0,10,48,劉雙菱,17,臺北鯨華,例行賽,7,25,0,1,3,11,6,11,8,17,0,0,-0.021875164727584762,-0.6608872540262418,4.257136886005313,1.002128604340302,0.5155823353409191,0.0,0.3065739070272253,4.257136886005313,True,exceptional
企19,2023-12-02 18:00:00,凱撒飯店,新北中纖,6 - 33,18.18,0 - 2,0.0,2 - 8,25.0,9 - 17,52.94,3 - 6,50.0,0 - 0,0.0,8,34,陳思妤,17,高雄台電,例行賽,6,33,0,2,2,8,9,17,3,6,0,0,-0.08485454647262282,-0.3057042568162188,4.732293836550061,1.2466985693943273,1.6785849756420719,0.0,0.9304323470224758,4.732293836550061,True,exceptional
企19,2023-12-10 17:00:00,凱撒飯店,高雄台電,4 - 16,25.0,1 - 3,33.33,1 - 5,20.0,3 - 13,23.08,3 - 8,37.5,0 - 0,0.0,6,34,陳思妤,17,高雄台電,例行賽,4,16,1,3,1,5,3,13,3,8,0,0,0.24449147373900446,4.606407324298933,3.726224672821543,0.13169530569216337,1.1223153895061941,0.0,0.5041251625685413,4.606407324298933,True,exceptional
企19,2024-01-14 13:00:00,凱撒飯店,新北中纖,4 - 14,28.57,0 - 2,0.0,1 - 6,16.67,7 - 14,50.0,4 - 4,100.0,0 - 0,0.0,5,34,陳思妤,17,高雄台電,例行賽,4,14,0,2,1,6,7,14,4,4,0,0,0.41689107669435777,-0.3057042568162188,3.0561826097783515,1.1369159305703367,3.903663320185583,0.0,0.2909715703415742,3.903663320185583,True,exceptional
企19,2024-01-20 18:00:00,凱撒飯店,極速超跑,15 - 40,37.5,0 - 1,0.0,0 - 11,0.0,12 - 42,28.57,5 - 18,27.78,0 - 0,0.0,15,34,陳思妤,17,高雄台電,例行賽,15,40,0,1,0,11,12,42,5,18,0,0,0.848131540109289,-0.3057042568162188,-0.2980519820925244,0.3366975802308399,0.6897601593269357,0.0,2.422507492611246,2.422507492611246,True,exceptional
企19,2024-01-27 18:00:00,凱撒飯店,新北中纖,3 - 22,13.64,1 - 6,16.67,0 - 9,0.0,12 - 27,44.44,3 - 14,21.43,0 - 0,0.0,4,34,陳思妤,17,高雄台電,例行賽,3,22,1,6,0,9,12,27,3,14,0,0,-0.3040966185783101,2.1510884241675674,-0.2980519820925244,0.9292997836787079,0.40717520956990977,0.0,0.07781797811460706,2.1510884241675674,True,exceptional
企19,2024-02-17 18:00:00,極速超跑,義力營造,6 - 8,75.0,0 - 1,0.0,0 - 6,0.0,2 - 2,100.0,2 - 6,33.33,0 - 0,0.0,6,48,劉雙菱,17,臺北鯨華,例行賽,6,8,0,1,0,6,2,2,2,6,0,0,2.491095405997113,-0.6608872540262418,-0.39512437174182496,2.676471786584962,0.004087124090027266,0.0,-0.3065739070272253,2.676471786584962,True,exceptional
企19,2024-02-18 17:00:00,極速超跑,高雄台電,3 - 7,42.86,1 - 1,100.0,0 - 0,0.0,0 - 3,0.0,2 - 2,100.0,0 - 0,0.0,4,48,劉雙菱,17,臺北鯨華,例行賽,3,7,1,1,0,0,0,3,2,2,0,0,0.7726512752930323,3.5796272226478973,-0.39512437174182496,-1.0074516066926176,2.487800578867664,0.0,-0.6131478140544506,3.5796272226478973,True,exceptional
企19,2024-03-09 16:00:00,凱撒飯店,臺北鯨華,12 - 48,25.0,1 - 4,25.0,0 - 4,0.0,12 - 29,41.38,1 - 16,6.25,0 - 0,0.0,13,34,陳思妤,17,高雄台電,例行賽,12,48,1,4,0,4,12,29,1,16,0,0,0.24449147373900446,3.3787478742332504,-0.2980519820925244,0.8150362208210851,-0.2683585758335001,0.0,1.9962003081573114,3.3787478742332504,True,exceptional
企19,2024-03-09 18:00:00,極速超跑,新北中纖,17 - 50,34.0,4 - 12,33.33,1 - 16,6.25,10 - 26,38.46,9 - 22,40.91,0 - 0,0.0,22,48,劉雙菱,17,臺北鯨華,例行賽,17,50,4,12,1,16,10,26,9,22,0,0,0.2989295889819511,0.7524762210492487,0.6711254581415491,0.4093853303619395,0.28647122469321434,0.0,2.146017349190577,2.146017349190577,True,exceptional
企19,2024-03-10 16:00:00,極速超跑,臺北鯨華,0 - 11,0.0,0 - 4,0.0,0 - 4,0.0,1 - 1,100.0,2 - 4,50.0,0 - 0,0.0,0,48,劉雙菱,17,臺北鯨華,例行賽,0,11,0,4,0,4,1,1,2,4,0,0,-1.5189640153720854,-0.6608872540262418,-0.39512437174182496,2.676471786584962,0.6251086223822608,0.0,-1.2262956281089012,2.676471786584962,True,exceptional
企20,2024-10-19 13:00:00,高雄台電女排,臺北鯨華,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,1 - 1,100.0,0 - 0,0.0,0 - 0,0.0,0,34,陳思妤,17,高雄台電,例行賽,0,0,0,0,0,0,1,1,0,0,0,0,-0.9627886590015646,-0.3057042568162188,-0.2980519820925244,3.0039676112504505,-0.546493368901439,0.0,-0.7747963907932616,3.0039676112504505,True,exceptional
企20,2024-10-20 13:00:00,義力營造,新北中纖,5 - 13,38.46,0 - 9,0.0,0 - 5,0.0,1 - 1,100.0,3 - 5,60.0,0 - 0,0.0,5,149,盧佳玟,17,義力營造,例行賽,5,13,0,9,0,5,1,1,3,5,0,0,0.5698100183696376,-0.6304225394220919,-0.5022002435291113,2.6556253429505343,1.3537019606987821,0.0,-0.022473328748774713,2.6556253429505343,True,exceptional
企20,2024-10-26 18:00:00,義力營造,臺北鯨華,11 - 25,44.0,3 - 20,15.0,0 - 12,0.0,0 - 0,0.0,2 - 6,33.33,0 - 0,0.0,14,149,盧佳玟,17,義力營造,例行賽,11,25,3,20,0,12,0,0,2,6,0,0,0.8846047741155815,0.12301595836615334,-0.5022002435291113,-0.4058789288315036,0.4461450853076848,0.0,2.202386217379924,2.202386217379924,True,exceptional
企20,2024-10-27 17:00:00,義力營造,臺北鯨華,8 - 12,66.67,1 - 9,11.11,0 - 5,0.0,0 - 0,0.0,0 - 3,0.0,0 - 0,0.0,9,149,盧佳玟,17,義力營造,例行賽,8,12,1,9,0,5,0,0,0,3,0,0,2.1727630977185686,-0.07237575872693164,-0.5022002435291113,-0.4058789288315036,-0.6880457904622914,0.0,0.9663531361973134,2.1727630977185686,True,exceptional
企20,2024-11-02 12:00:00,義力營造,新北中纖,1 - 12,8.33,1 - 6,16.67,1 - 4,25.0,0 - 0,0.0,1 - 5,20.0,0 - 0,0.0,3,149,盧佳玟,17,義力營造,例行賽,1,12,1,6,1,4,0,0,1,5,0,0,-1.1422416044869133,0.20689877778657806,3.0063438522601706,-0.4058789288315036,-0.007463206741933573,0.0,-0.5168865612218188,3.0063438522601706,True,exceptional
企20,2024-11-16 14:00:00,臺北鯨華,義力營造,16 - 46,34.78,1 - 9,11.11,2 - 13,15.38,4 - 22,18.18,0 - 14,0.0,0 - 0,0.0,19,48,劉雙菱,17,臺北鯨華,例行賽,16,46,1,9,2,13,4,22,0,14,0,0,0.34063420696419083,-0.18976609566774497,2.2287032096351824,-0.33771433379475363,-1.2375833341031426,0.0,1.686156488649739,2.2287032096351824,True,exceptional
企20,2024-12-07 18:00:00,臺北鯨華,新北中纖,5 - 14,35.71,0 - 4,0.0,1 - 4,25.0,7 - 13,53.85,3 - 5,60.0,0 - 0,0.0,6,48,劉雙菱,17,臺北鯨華,例行賽,5,14,0,4,1,4,7,13,3,5,0,0,0.39035894378916886,-0.6608872540262418,3.869874947791671,0.976341140587359,0.9976470136793415,0.0,-0.3065739070272253,3.869874947791671,True,exceptional
企20,2024-12-15 13:00:00,義力營造,新北中纖,12 - 24,50.0,2 - 7,28.57,1 - 16,6.25,0 - 0,0.0,5 - 9,55.56,0 - 0,0.0,15,149,盧佳玟,17,義力營造,例行賽,12,24,2,7,1,16,0,0,5,9,0,0,1.2255377225768926,0.8046266526985859,0.37493578041820924,-0.4058789288315036,1.2026126271128628,0.0,2.449592833616446,2.449592833616446,True,exceptional
企20,2024-12-21 12:00:00,臺北鯨華,義力營造,21 - 32,65.63,0 - 7,0.0,1 - 11,9.09,3 - 9,33.33,1 - 12,8.33,0 - 0,0.0,22,48,劉雙菱,17,臺北鯨華,例行賽,21,32,0,7,1,11,3,9,1,12,0,0,1.9901053156207207,-0.6608872540262418,1.1556293808405544,0.2204000602867996,-0.9272588541526744,0.0,2.146017349190577,2.146017349190577,True,exceptional
企20,2025-01-04 14:00:00,高雄台電女排,義力營造,2 - 3,66.67,0 - 3,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,2,34,陳思妤,17,高雄台電,例行賽,2,3,0,3,0,0,0,0,0,0,0,0,2.256785998990985,-0.3057042568162188,-0.2980519820925244,-0.730135750109777,-0.546493368901439,0.0,-0.34848920633932723,2.256785998990985,True,exceptional
企20,2025-01-12 17:00:00,高雄台電女排,義力營造,0 - 3,0.0,0 - 0,0.0,0 - 1,0.0,1 - 1,100.0,0 - 0,0.0,0 - 0,0.0,0,34,陳思妤,17,高雄台電,例行賽,0,3,0,0,0,1,1,1,0,0,0,0,-0.9627886590015646,-0.3057042568162188,-0.2980519820925244,3.0039676112504505,-0.546493368901439,0.0,-0.7747963907932616,3.0039676112504505,True,exceptional
企20,2025-01-26 15:00:00,義力營造,臺北鯨華,2 - 7,28.57,1 - 10,10.0,0 - 4,0.0,0 - 1,0.0,3 - 3,100.0,0 - 0,0.0,3,149,盧佳玟,17,義力營造,例行賽,2,7,1,10,0,4,0,1,3,3,0,0,0.007838874989242963,-0.12813020756326177,-0.5022002435291113,-0.4058789288315036,2.7148671281394976,0.0,-0.5168865612218188,2.7148671281394976,True,exceptional
企20,2025-01-26 17:00:00,高雄台電女排,新北中纖,3 - 16,18.75,0 - 1,0.0,0 - 0,0.0,0 - 2,0.0,1 - 1,100.0,0 - 0,0.0,3,34,陳思妤,17,高雄台電,例行賽,3,16,0,1,0,0,0,2,1,1,0,0,-0.05732855944613782,-0.3057042568162188,-0.2980519820925244,-0.730135750109777,3.903663320185583,0.0,-0.1353356141123601,3.903663320185583,True,exceptional
企20,2025-03-08 14:00:00,義力營造,高雄台電,2 - 6,33.33,0 - 3,0.0,1 - 6,16.67,0 - 0,0.0,2 - 2,100.0,0 - 0,0.0,3,149,盧佳玟,17,義力營造,例行賽,2,6,0,3,1,6,0,0,2,2,0,0,0.2783123474352164,-0.6304225394220919,1.8372969595431823,-0.4058789288315036,2.7148671281394976,0.0,-0.5168865612218188,2.7148671281394976,True,exceptional
企21,2025-11-01 13:00:00,新北中纖,義力營造,3 - 6,50.0,0 - 0,0.0,0 - 9,0.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,3,217,杜家馨,17,新北中纖,例行賽,3,6,0,0,0,9,0,0,0,1,0,0,3.4506754217736924,0.0,0.0,0.0,-0.28054180384339106,0.0,3.293905573746961,3.4506754217736924,True,exceptional
企21,2025-11-01 15:00:00,臺北鯨華,高雄台電,5 - 15,33.33,1 - 2,50.0,0 - 3,0.0,1 - 1,100.0,1 - 2,50.0,0 - 0,0.0,6,48,劉雙菱,17,臺北鯨華,例行賽,5,15,1,2,0,3,1,1,1,2,0,0,0.2631063914843862,1.4593699843108279,-0.39512437174182496,2.676471786584962,0.6251086223822608,0.0,-0.3065739070272253,2.676471786584962,True,exceptional
企21,2025-11-02 17:00:00,義力營造,臺北鯨華,6 - 18,33.33,1 - 2,50.0,3 - 11,27.27,1 - 1,100.0,0 - 0,0.0,0 - 0,0.0,10,149,盧佳玟,17,義力營造,例行賽,6,18,1,2,3,11,1,1,0,0,0,0,0.2783123474352164,1.881039119872059,3.3249196561578374,2.6556253429505343,-0.6880457904622914,0.0,1.2135597524338355,3.3249196561578374,True,exceptional
企21,2025-11-15 18:00:00,新北中纖,臺北鯨華,2 - 7,28.57,0 - 3,0.0,0 - 10,0.0,0 - 1,0.0,1 - 5,20.0,0 - 0,0.0,2,217,杜家馨,17,新北中纖,例行賽,2,7,0,3,0,10,0,1,1,5,0,0,1.8302530641838992,0.0,0.0,0.0,0.561083607686782,0.0,2.0838994446154246,2.0838994446154246,True,exceptional
企21,2025-11-29 18:00:00,義力營造,新北中纖,5 - 14,35.71,2 - 2,100.0,1 - 8,12.5,1 - 2,50.0,4 - 6,66.67,0 - 0,0.0,8,149,盧佳玟,17,義力營造,例行賽,5,14,2,2,1,8,1,2,4,6,0,0,0.4135490836582033,4.39250077916621,1.2520718043655297,1.124873207059515,1.5806762523695215,0.0,0.7191465199607915,4.39250077916621,True,exceptional
企21,2025-11-30 17:00:00,義力營造,新北中纖,3 - 14,21.43,0 - 0,0.0,0 - 2,0.0,1 - 1,100.0,0 - 3,0.0,0 - 0,0.0,3,149,盧佳玟,17,義力營造,例行賽,3,14,0,0,0,2,1,1,0,3,0,0,-0.3978713336797174,-0.6304225394220919,-0.5022002435291113,2.6556253429505343,-0.6880457904622914,0.0,-0.5168865612218188,2.6556253429505343,True,exceptional
企21,2025-12-14 15:00:00,義力營造,高雄台電,8 - 20,40.0,3 - 8,37.5,0 - 7,0.0,1 - 1,100.0,1 - 2,50.0,0 - 0,0.0,11,149,盧佳玟,17,義力營造,例行賽,8,20,3,8,0,7,1,1,1,2,0,0,0.6573161418080408,1.2531737050485212,-0.5022002435291113,2.6556253429505343,1.013410668838603,0.0,1.4607663686703576,2.6556253429505343,True,exceptional
企21,2025-12-20 16:00:00,臺北鯨華,義力營造,1 - 1,100.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,1,48,劉雙菱,17,臺北鯨華,例行賽,1,1,0,0,0,0,0,0,0,1,0,0,3.827781879786845,-0.6608872540262418,-0.39512437174182496,-1.0074516066926176,-1.2375833341031426,0.0,-1.0730086745952885,3.827781879786845,True,exceptional
企21,2025-12-20 16:00:00,義力營造,臺北鯨華,0 - 6,0.0,0 - 2,0.0,0 - 1,0.0,0 - 0,0.0,1 - 1,100.0,0 - 0,0.0,0,149,盧佳玟,17,義力營造,例行賽,0,6,0,2,0,1,0,0,1,1,0,0,-1.615570181267367,-0.6304225394220919,-0.5022002435291113,-0.4058789288315036,2.7148671281394976,0.0,-1.258506409931385,2.7148671281394976,True,exceptional
企21,2025-12-21 15:00:00,臺北鯨華,義力營造,5 - 10,50.0,1 - 2,50.0,0 - 3,0.0,0 - 0,0.0,1 - 1,100.0,0 - 0,0.0,6,48,劉雙菱,17,臺北鯨華,例行賽,5,10,1,2,0,3,0,0,1,1,0,0,1.15440893220738,1.4593699843108279,-0.39512437174182496,-1.0074516066926176,2.487800578867664,0.0,-0.3065739070272253,2.487800578867664,True,exceptional
企21,2026-01-04 17:00:00,新北中纖,臺北鯨華,0 - 0,0.0,0 - 0,0.0,0 - 3,0.0,0 - 0,0.0,1 - 1,100.0,0 - 0,0.0,0,217,杜家馨,17,新北中纖,例行賽,0,0,0,0,0,3,0,0,1,1,0,0,-0.33005803037234943,0.0,0.0,0.0,3.9275852538074747,0.0,-0.3361128136476491,3.9275852538074747,True,exceptional
企21,2026-01-17 14:00:00,高雄台電,新北中纖,1 - 1,100.0,0 - 0,0.0,0 - 1,0.0,0 - 3,0.0,0 - 0,0.0,0 - 0,0.0,1,34,陳思妤,17,高雄台電,例行賽,1,1,0,0,0,1,0,3,0,0,0,0,3.866331871960712,-0.3057042568162188,-0.2980519820925244,-0.730135750109777,-0.546493368901439,0.0,-0.5616427985662944,3.866331871960712,True,exceptional
